id,@context,@type,@id,name,image,description,sku,gtin13,brand.@type,brandname,url,offers.@type,offers.url,offers.priceCurrency,offers.price,offers.itemCondition,offers.availability,aggregateRating.@type,aggregateRating.ratingValue,aggregateRating.ratingCount,aggregateRating.reviewCount,dt_created,kategori
2719,https://schema.org/,Product,https://www.trendyol.com/aromel/msm-metil-sulfonil-metan-100-gr-methyl-sulfonyl-methane-p-467373211#baseproduct,"Aromel Msm Metil Sülfonil Metan | 100 gr | ?methyl Sulfonyl Methane",https://cdn.dsmcdn.com/ty673/product/media/images/20230104/17/251898932/666439387/1/1_org_zoom.jpg,""Aromel Msm Metil Sülfonil Metan | 100 gr | ?methyl Sulfonyl Methane yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",467373211,8682690647448,Brand,Aromel,https://www.trendyol.com/aromel/msm-metil-sulfonil-metan-100-gr-methyl-sulfonyl-methane-p-467373211,Offer,https://www.trendyol.com/aromel/msm-metil-sulfonil-metan-100-gr-methyl-sulfonyl-methane-p-467373211,TRY,119,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,3,3,"2023-12-12 16:08:38",mineral-x-c106093
2720,https://schema.org/,Product,https://www.trendyol.com/more-than/lugowith-mineral-p-232131404#baseproduct,"MORE THAN Lugowith Mineral",https://cdn.dsmcdn.com/ty322/product/media/images/20220204/13/43659343/380109730/1/1_org_zoom.jpg,""MORE THAN Lugowith Mineral yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",232131404,BRKBLGS5031493,Brand,"MORE THAN",https://www.trendyol.com/more-than/lugowith-mineral-p-232131404,Offer,https://www.trendyol.com/more-than/lugowith-mineral-p-232131404,TRY,216,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,11,8,"2023-12-12 16:08:39",mineral-x-c106093
2721,https://schema.org/,Product,https://www.trendyol.com/umbrella/magnefect-200-mg-elementel-magnezyum-60-tablet-p-411793172#baseproduct,"Umbrella Magnefect 200 Mg Elementel Magnezyum 60 Tablet",https://cdn.dsmcdn.com/ty996/product/media/images/prod/SPM/PIM/20230908/16/378c3ff2-2af1-33e0-bbe2-046f2860a947/1_org_zoom.jpg,""Umbrella Magnefect 200 Mg Elementel Magnezyum 60 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",411793172,TYB628941043D221123061924,Brand,Umbrella,https://www.trendyol.com/umbrella/magnefect-200-mg-elementel-magnezyum-60-tablet-p-411793172,Offer,https://www.trendyol.com/umbrella/magnefect-200-mg-elementel-magnezyum-60-tablet-p-411793172,TRY,439,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,45,30,"2023-12-12 16:08:41",mineral-x-c106093
2722,https://schema.org/,Product,https://www.trendyol.com/schussler/tuzlari-actomins-nr-3-demir-phosphoricum-400-tablet-p-267237994#baseproduct,"SchÃ¼ssler TuzlarÄ± Actomins Nr:3 | Demir Phosphoricum | 400 Tablet","https://cdn.dsmcdn.com/ty371/product/media/images/20220325/17/75941430/425694632/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty369/product/media/images/20220325/17/75941430/425694632/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty370/product/media/images/20220325/17/75941430/425694632/3/3_org_zoom.jpg",""SchÃ¼ssler TuzlarÄ± Actomins Nr:3 | Demir Phosphoricum | 400 Tablet yorumlarÄ±nÄ± inceleyin, Trendyol'a Ã¶zel indirimli fiyata satÄ±n alÄ±n."",267237994,8680152465302,Brand,SchÃ¼ssler,https://www.trendyol.com/schussler/tuzlari-actomins-nr-3-demir-phosphoricum-400-tablet-p-267237994,Offer,https://www.trendyol.com/schussler/tuzlari-actomins-nr-3-demir-phosphoricum-400-tablet-p-267237994,TRY,300,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,13,9,"2023-12-12 16:08:42",mineral-x-c106093
2723,https://schema.org/,Product,https://www.trendyol.com/schussler/dr-tuzlari-nr-9-natriumphosphoricum-400-tablet-p-66668622#baseproduct,"Schüssler Dr. Tuzları Nr.9 | Natriumphosphoricum | 400 Tablet",https://cdn.dsmcdn.com/ty326/product/media/images/20220207/16/46325560/116093691/1/1_org_zoom.jpg,""Schüssler Dr. Tuzları Nr.9 | Natriumphosphoricum | 400 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",66668622,8680474330098,Brand,Schüssler,https://www.trendyol.com/schussler/dr-tuzlari-nr-9-natriumphosphoricum-400-tablet-p-66668622,Offer,https://www.trendyol.com/schussler/dr-tuzlari-nr-9-natriumphosphoricum-400-tablet-p-66668622,TRY,255,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,3.5,6,4,"2023-12-12 16:08:42",mineral-x-c106093
2724,https://schema.org/,Product,https://www.trendyol.com/schussler/tuzlari-no-11-silicea-skt-11-2023-p-64988042#baseproduct,"Schüssler Tuzları No: 11-silicea-skt:11/2023",https://cdn.dsmcdn.com/ty26/product/media/images/20201125/19/32526572/112949807/1/1_org_zoom.jpg,""Schüssler Tuzları No: 11-silicea-skt:11/2023 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",64988042,8680474330111,Brand,Schüssler,https://www.trendyol.com/schussler/tuzlari-no-11-silicea-skt-11-2023-p-64988042,Offer,https://www.trendyol.com/schussler/tuzlari-no-11-silicea-skt-11-2023-p-64988042,TRY,275,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,22,10,"2023-12-12 16:08:44",mineral-x-c106093
2725,https://schema.org/,Product,https://www.trendyol.com/schussler/dr-tuzlari-nr-12-400-tablet-calcium-sulfuricum-p-64576026#baseproduct,"Schüssler Dr. Tuzları Nr:12 400 Tablet | Calcium Sulfuricum",https://cdn.dsmcdn.com/ty343/product/media/images/20220226/10/58888693/112300846/1/1_org_zoom.jpg,""Schüssler Dr. Tuzları Nr:12 400 Tablet | Calcium Sulfuricum yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",64576026,VST8680474330128,Brand,Schüssler,https://www.trendyol.com/schussler/dr-tuzlari-nr-12-400-tablet-calcium-sulfuricum-p-64576026,Offer,https://www.trendyol.com/schussler/dr-tuzlari-nr-12-400-tablet-calcium-sulfuricum-p-64576026,TRY,254,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,20,12,"2023-12-12 16:08:45",mineral-x-c106093
2726,https://schema.org/,Product,https://www.trendyol.com/magnimore/magnimore-plus-magnezyum-iceren-takviye-edici-gida-60-kapsul-p-267234741#baseproduct,"Magnimore Magnimore Plus Magnezyum Içeren Takviye Edici Gıda 60 Kapsül",https://cdn.dsmcdn.com/ty807/product/media/images/20230331/12/316200046/425688858/1/1_org_zoom.jpg,""Magnimore Magnimore Plus Magnezyum Içeren Takviye Edici Gıda 60 Kapsül yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",267234741,MP8680133000669,Brand,Magnimore,https://www.trendyol.com/magnimore/magnimore-plus-magnezyum-iceren-takviye-edici-gida-60-kapsul-p-267234741,Offer,https://www.trendyol.com/magnimore/magnimore-plus-magnezyum-iceren-takviye-edici-gida-60-kapsul-p-267234741,TRY,474,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.9,15,9,"2023-12-12 16:08:46",mineral-x-c106093
2727,https://schema.org/,Product,https://www.trendyol.com/magenta/magnezyum-60-tablet-p-455963147#baseproduct,"Magenta Magnezyum 60 Tablet","https://cdn.dsmcdn.com/ty1008/product/media/images/prod/SPM/PIM/20231005/11/b145f9a1-a8f8-3f30-8cd2-7feabc66888b/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1009/product/media/images/prod/SPM/PIM/20231005/11/2ce5ac66-5874-3565-853d-62c903d5a36b/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1009/product/media/images/prod/SPM/PIM/20231005/11/d4323cc2-3340-3ee4-9bc9-0f5b4f645343/1_org_zoom.jpg",""Magenta Magnezyum 60 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",455963147,8683583893140,Brand,Magenta,https://www.trendyol.com/magenta/magnezyum-60-tablet-p-455963147,Offer,https://www.trendyol.com/magenta/magnezyum-60-tablet-p-455963147,TRY,304,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,3.7,3,3,"2023-12-12 16:08:46",mineral-x-c106093
2728,https://schema.org/,Product,https://www.trendyol.com/aromel/msm-metil-sulfonil-metan-250-gr-methyl-sulfonyl-methane-p-467819356#baseproduct,"Aromel Msm Metil Sülfonil Metan 250 gr ?methyl Sulfonyl Methane",https://cdn.dsmcdn.com/ty675/product/media/images/20230105/15/252394195/667148858/1/1_org_zoom.jpg,""Aromel Msm Metil Sülfonil Metan 250 gr ?methyl Sulfonyl Methane yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",467819356,8682690032855,Brand,Aromel,https://www.trendyol.com/aromel/msm-metil-sulfonil-metan-250-gr-methyl-sulfonyl-methane-p-467819356,Offer,https://www.trendyol.com/aromel/msm-metil-sulfonil-metan-250-gr-methyl-sulfonyl-methane-p-467819356,TRY,229,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.9,10,7,"2023-12-12 16:08:47",mineral-x-c106093
2729,https://schema.org/,Product,https://www.trendyol.com/schussler/tuzlari-actomins-nr-1-calcium-fluoratum-400-tablet-p-267232530#baseproduct,"Schüssler Tuzları Actomins Nr:1 | Calcium Fluoratum | 400 Tablet","https://cdn.dsmcdn.com/ty371/product/media/images/20220325/17/75935639/425684668/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty369/product/media/images/20220325/17/75935639/425684668/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty369/product/media/images/20220325/17/75935639/425684668/3/3_org_zoom.jpg",""Schüssler Tuzları Actomins Nr:1 | Calcium Fluoratum | 400 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",267232530,8680152465289,Brand,Schüssler,https://www.trendyol.com/schussler/tuzlari-actomins-nr-1-calcium-fluoratum-400-tablet-p-267232530,Offer,https://www.trendyol.com/schussler/tuzlari-actomins-nr-1-calcium-fluoratum-400-tablet-p-267232530,TRY,345,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,6,1,"2023-12-12 16:08:48",mineral-x-c106093
2730,https://schema.org/,Product,https://www.trendyol.com/schussler/tuzlari-actomins-nr-5-kalium-phosphoricum-400-tablet-p-267232468#baseproduct,"Schüssler Tuzları Actomins Nr:5 | Kalium Phosphoricum | 400 Tablet","https://cdn.dsmcdn.com/ty371/product/media/images/20220325/17/75935576/425684565/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty370/product/media/images/20220325/17/75935576/425684565/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty369/product/media/images/20220325/17/75935576/425684565/3/3_org_zoom.jpg",""Schüssler Tuzları Actomins Nr:5 | Kalium Phosphoricum | 400 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",267232468,8680152465326,Brand,Schüssler,https://www.trendyol.com/schussler/tuzlari-actomins-nr-5-kalium-phosphoricum-400-tablet-p-267232468,Offer,https://www.trendyol.com/schussler/tuzlari-actomins-nr-5-kalium-phosphoricum-400-tablet-p-267232468,TRY,300,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,8,5,"2023-12-12 16:08:49",mineral-x-c106093
2731,https://schema.org/,Product,https://www.trendyol.com/schussler/tuzlari-actomins-nr-8-natrium-chloratum-400-tablet-mineral-p-269295074#baseproduct,"Schüssler Tuzları Actomins Nr 8 Natrium Chloratum 400 Tablet Mineral","https://cdn.dsmcdn.com/ty377/product/media/images/20220329/12/78122309/429174266/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty375/product/media/images/20220329/12/78122309/429174266/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty372/product/media/images/20220329/12/78122309/429174266/3/3_org_zoom.jpg",""Schüssler Tuzları Actomins Nr 8 Natrium Chloratum 400 Tablet Mineral yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",269295074,8680152465357s,Brand,Schüssler,https://www.trendyol.com/schussler/tuzlari-actomins-nr-8-natrium-chloratum-400-tablet-mineral-p-269295074,Offer,https://www.trendyol.com/schussler/tuzlari-actomins-nr-8-natrium-chloratum-400-tablet-mineral-p-269295074,TRY,300,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,4,3,"2023-12-12 16:08:50",mineral-x-c106093
2732,https://schema.org/,Product,https://www.trendyol.com/schussler/tuzlari-actomins-nr-4-kalium-chloratum-400-tablet-p-267226370#baseproduct,"SchÃ¼ssler TuzlarÄ± Actomins Nr:4 | Kalium Chloratum | 400 Tablet","https://cdn.dsmcdn.com/ty370/product/media/images/20220325/16/75928875/425661398/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty371/product/media/images/20220325/16/75928875/425661398/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty369/product/media/images/20220325/16/75928875/425661398/3/3_org_zoom.jpg",""SchÃ¼ssler TuzlarÄ± Actomins Nr:4 | Kalium Chloratum | 400 Tablet yorumlarÄ±nÄ± inceleyin, Trendyol'a Ã¶zel indirimli fiyata satÄ±n alÄ±n."",267226370,8680152465319,Brand,SchÃ¼ssler,https://www.trendyol.com/schussler/tuzlari-actomins-nr-4-kalium-chloratum-400-tablet-p-267226370,Offer,https://www.trendyol.com/schussler/tuzlari-actomins-nr-4-kalium-chloratum-400-tablet-p-267226370,TRY,300,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,15,9,"2023-12-12 16:08:52",mineral-x-c106093
2733,https://schema.org/,Product,https://www.trendyol.com/schussler/dr-tuzlari-nr-4-kaliumchloratum-400-tablet-p-66668862#baseproduct,"Schüssler Dr. Tuzları Nr.4 | Kaliumchloratum | 400 Tablet",https://cdn.dsmcdn.com/ty121/product/media/images/20210527/23/92923154/116094125/1/1_org_zoom.jpg,""Schüssler Dr. Tuzları Nr.4 | Kaliumchloratum | 400 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",66668862,8680474330043,Brand,Schüssler,https://www.trendyol.com/schussler/dr-tuzlari-nr-4-kaliumchloratum-400-tablet-p-66668862,Offer,https://www.trendyol.com/schussler/dr-tuzlari-nr-4-kaliumchloratum-400-tablet-p-66668862,TRY,255,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,3,1,"2023-12-12 16:08:52",mineral-x-c106093
2734,https://schema.org/,Product,https://www.trendyol.com/schussler/magnesium-phosphoricum-p-64948287#baseproduct,"Schüssler Magnesium Phosphoricum",https://cdn.dsmcdn.com/ty26/product/media/images/20201125/17/32481825/112801417/1/1_org_zoom.jpg,""Schüssler Magnesium Phosphoricum yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",64948287,8680474330074,Brand,Schüssler,https://www.trendyol.com/schussler/magnesium-phosphoricum-p-64948287,Offer,https://www.trendyol.com/schussler/magnesium-phosphoricum-p-64948287,TRY,450,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,20,9,"2023-12-12 16:08:54",mineral-x-c106093
2735,https://schema.org/,Product,https://www.trendyol.com/schussler/dr-tuzlari-nr-10-400-tablet-natrium-sulfuricum-p-62689674#baseproduct,"Schüssler Dr. Tuzları Nr:10 400 Tablet | Natrium Sulfuricum",https://cdn.dsmcdn.com/ty413/product/media/images/20220427/12/99162094/109483668/1/1_org_zoom.jpg,""Schüssler Dr. Tuzları Nr:10 400 Tablet | Natrium Sulfuricum yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",62689674,VST8680474330104,Brand,Schüssler,https://www.trendyol.com/schussler/dr-tuzlari-nr-10-400-tablet-natrium-sulfuricum-p-62689674,Offer,https://www.trendyol.com/schussler/dr-tuzlari-nr-10-400-tablet-natrium-sulfuricum-p-62689674,TRY,275,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,39,18,"2023-12-12 16:08:55",mineral-x-c106093
2736,https://schema.org/,Product,https://www.trendyol.com/ncs/zma-magnesium-bisglisinat-cinko-folic-acid-vitamin-b-6-60-tablet-p-42630523#baseproduct,"Ncs Zma Magnesium Bisglisinat Çinko Folic Acid Vitamin B 6 60 Tablet","https://cdn.dsmcdn.com/ty157/product/media/images/20210811/13/117562739/225596880/1/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty156/product/media/images/20210811/13/117562739/225596880/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty156/product/media/images/20210811/13/117562739/225596880/3/3_org_zoom.jpg",""Ncs Zma Magnesium Bisglisinat Çinko Folic Acid Vitamin B 6 60 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",42630523,4259861515777,Brand,Ncs,https://www.trendyol.com/ncs/zma-magnesium-bisglisinat-cinko-folic-acid-vitamin-b-6-60-tablet-p-42630523,Offer,https://www.trendyol.com/ncs/zma-magnesium-bisglisinat-cinko-folic-acid-vitamin-b-6-60-tablet-p-42630523,TRY,189.05,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,27,17,"2023-12-12 16:08:56",mineral-x-c106093
2737,https://schema.org/,Product,https://www.trendyol.com/aromel/potasyum-sitrat-500-gr-tri-potassium-citrate-anh-p-555601343#baseproduct,"Aromel Potasyum Sitrat | 500 Gr | Tri Potassium Citrate Anh",https://cdn.dsmcdn.com/ty696/product/media/images/20230121/16/262678412/758457663/1/1_org_zoom.jpg,""Aromel Potasyum Sitrat | 500 Gr | Tri Potassium Citrate Anh yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",555601343,8682690647653,Brand,Aromel,https://www.trendyol.com/aromel/potasyum-sitrat-500-gr-tri-potassium-citrate-anh-p-555601343,Offer,https://www.trendyol.com/aromel/potasyum-sitrat-500-gr-tri-potassium-citrate-anh-p-555601343,TRY,699.39,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,1,1,"2023-12-12 16:08:57",mineral-x-c106093
2738,https://schema.org/,Product,https://www.trendyol.com/aromel/magnezyum-malat-100-gr-magnesium-malate-p-470891632#baseproduct,"Aromel Magnezyum Malat | 100 gr | Magnesium Malate",https://cdn.dsmcdn.com/ty681/product/media/images/20230110/13/255704650/671086705/1/1_org_zoom.jpg,""Aromel Magnezyum Malat | 100 gr | Magnesium Malate yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",470891632,8682690647691,Brand,Aromel,https://www.trendyol.com/aromel/magnezyum-malat-100-gr-magnesium-malate-p-470891632,Offer,https://www.trendyol.com/aromel/magnezyum-malat-100-gr-magnesium-malate-p-470891632,TRY,529.04,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,3,2,"2023-12-12 16:08:58",mineral-x-c106093
2739,https://schema.org/,Product,https://www.trendyol.com/aromel/melatonin-25-gr-melatonine-ekstra-saf-toz-form-p-728785798#baseproduct,"Aromel Melatonin | 25 Gr | ?melatonine | Ekstra Saf Toz Form",https://cdn.dsmcdn.com/ty920/product/media/images/20230530/13/371367348/958230577/1/1_org_zoom.jpg,""Aromel Melatonin | 25 Gr | ?melatonine | Ekstra Saf Toz Form yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",728785798,8682690033203,Brand,Aromel,https://www.trendyol.com/aromel/melatonin-25-gr-melatonine-ekstra-saf-toz-form-p-728785798,Offer,https://www.trendyol.com/aromel/melatonin-25-gr-melatonine-ekstra-saf-toz-form-p-728785798,TRY,1559.25,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,1,1,"2023-12-12 16:09:00",mineral-x-c106093
2740,https://schema.org/,Product,https://www.trendyol.com/aromel/kalsiyum-sitrat-500-gr-pharma-grade-calcium-citrate-p-470275541#baseproduct,"Aromel Kalsiyum Sitrat | 500 gr Pharma Grade Calcium Citrate",https://cdn.dsmcdn.com/ty679/product/media/images/20230109/15/255034804/670323898/1/1_org_zoom.jpg,""Aromel Kalsiyum Sitrat | 500 gr Pharma Grade Calcium Citrate yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",470275541,8682690647592,Brand,Aromel,https://www.trendyol.com/aromel/kalsiyum-sitrat-500-gr-pharma-grade-calcium-citrate-p-470275541,Offer,https://www.trendyol.com/aromel/kalsiyum-sitrat-500-gr-pharma-grade-calcium-citrate-p-470275541,TRY,399.56,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,5,1,1,"2023-12-12 16:09:04",mineral-x-c106093
2741,https://schema.org/,Product,https://www.trendyol.com/bausch-lomb/cebrolux-nf-30-sase-p-36313082#baseproduct,"Bausch & Lomb Cebrolux Nf 30 Saşe",https://cdn.dsmcdn.com/ty954/product/media/images/20230620/13/387345895/64621829/1/1_org_zoom.jpg,""Bausch & Lomb Cebrolux Nf 30 Saşe yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",36313082,8681738250022,Brand,"Bausch & Lomb",https://www.trendyol.com/bausch-lomb/cebrolux-nf-30-sase-p-36313082,Offer,https://www.trendyol.com/bausch-lomb/cebrolux-nf-30-sase-p-36313082,TRY,299,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,582,306,"2023-12-12 16:09:05",mineral-x-c106093
2742,https://schema.org/,Product,https://www.trendyol.com/aromel/kollajen-tip-3-150-gr-collagen-type-iii-ekstra-saf-toz-form-p-638112403#baseproduct,"Aromel Kollajen Tip 3 | 150 Gr | ?collagen Type Iıı | Ekstra Saf Toz Form",https://cdn.dsmcdn.com/ty705/product/media/images/20230128/23/268662207/843281735/1/1_org_zoom.jpg,""Aromel Kollajen Tip 3 | 150 Gr | ?collagen Type Iıı | Ekstra Saf Toz Form yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",638112403,8682690033036,Brand,Aromel,https://www.trendyol.com/aromel/kollajen-tip-3-150-gr-collagen-type-iii-ekstra-saf-toz-form-p-638112403,Offer,https://www.trendyol.com/aromel/kollajen-tip-3-150-gr-collagen-type-iii-ekstra-saf-toz-form-p-638112403,TRY,319.16,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,2,1,1,"2023-12-12 16:09:10",mineral-x-c106093
